location,date,p_scores_all_ages,p_scores_15_64,p_scores_65_74,p_scores_75_84,p_scores_85plus,deaths_2020_all_ages,average_deaths_2015_2019_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2021_all_ages,time,time_unit,p_scores_0_14,projected_deaths_2020_2022_all_ages,excess_proj_all_ages,cum_excess_proj_all_ages,cum_proj_deaths_all_ages,cum_p_proj_all_ages,p_proj_all_ages,p_proj_0_14,p_proj_15_64,p_proj_65_74,p_proj_75_84,p_proj_85p,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,deaths_2022_all_ages
Cyprus,2021-06-20,15.89,,,,,,,,,,,,,,,,,,24,weekly,,98.7,6.3,209.9,9431.1,2.23,6.38,,,,,,234.26208559104,7.03121076333279,
Cyprus,2021-06-27,1.49,,,,,,,,,,,,,,,,,,25,weekly,,115.5,-6.5,203.4,9546.6,2.13,-5.63,,,,,,227.007661787602,-7.2544238034386,
Cyprus,2021-07-04,34.12,,,,,,,,,,,,,,,,,,26,weekly,,109.5,26.5,229.9,9656.1,2.38,24.2,,,,,,256.583389601621,29.5757278140189,
Cyprus,2021-07-11,29.26,,,,,,,,,,,,,,,,,,27,weekly,,107.9,21.1,251.0,9764.0,2.57,19.56,,,,,,280.132365332783,23.5489757311622,
Cyprus,2021-07-18,21.05,,,,,,,,,,,,,,,,,,28,weekly,,122.1,15.9,266.9,9886.1,2.7,13.02,,,,,,297.877802021194,17.7454366884113,
Cyprus,2021-07-25,44.74,,,,,,,,,,,,,,,,,,29,weekly,,106.9,36.1,303.0,9993.0,3.03,33.77,,,,,,338.167755760291,40.2899537390974,
Cyprus,2021-08-01,52.92,,,,,,,,,,,,,,,,,,30,weekly,,107.5,44.5,347.5,10100.5,3.44,41.4,,,,,,387.832657183833,49.6649014235412,
Cyprus,2021-08-08,66.34,,,,,,,,,,,,,,,,,,31,weekly,,110.9,60.1,407.6,10211.4,3.99,54.19,,,,,,454.908175735626,67.0755185517938,
Cyprus,2021-08-15,52.34,,,,,,,,,,,,,,,,,,32,weekly,,115.1,47.9,455.5,10326.5,4.41,41.62,,,,,,508.367698840966,53.4595231053398,
Cyprus,2021-08-22,41.3,,,,,,,,,,,,,,,,,,33,weekly,,100.1,29.9,485.4,10426.6,4.66,29.87,,,,,,541.738048336784,33.3703494958175,
Cyprus,2021-08-29,50.1,,,,,,,,,,,,,,,,,,34,weekly,,108.7,42.3,527.7,10535.3,5.01,38.91,,,,,,588.947606319161,47.2095579823773,
Cyprus,2021-09-05,27.8,,,,,,,,,,,,,,,,,,35,weekly,,115.3,21.7,549.4,10650.6,5.16,18.82,,,,,,613.166221170641,24.2186148514796,
Cyprus,2021-09-12,29.9,,,,,,,,,,,,,,,,,,36,weekly,,105.1,20.9,570.3,10755.7,5.3,19.89,,,,,,636.491983861697,23.3257626910564,
Cyprus,2021-09-19,25.48,,,,,,,,,,,,,,,,,,37,weekly,,113.3,18.7,589.0,10869.0,5.42,16.5,,,,,,657.36240311159,20.8704192498926,
Cyprus,2021-09-26,25.0,,,,,,,,,,,,,,,,,,38,weekly,,104.1,15.9,604.9,10973.1,5.51,15.27,,,,,,675.107839800001,17.7454366884113,
Cyprus,2021-10-03,24.74,,,,,,,,,,,,,,,,,,39,weekly,,105.9,16.1,621.0,11079.0,5.61,15.2,,,,,,693.076489528518,17.9686497285171,
Cyprus,2021-10-10,13.5,,,,,,,,,,,,,,,,,,40,weekly,,105.9,5.1,626.1,11184.9,5.6,4.82,,,,,,698.768422051216,5.69193252269798,
Cyprus,2021-10-17,25.25,,,,,,,,,,,,,,,,,,41,weekly,,107.9,17.1,643.2,11292.8,5.7,15.85,,,,,,717.853136980262,19.0847149290462,
Cyprus,2021-10-24,21.98,,,,,,,,,,,,,,,,,,42,weekly,,107.3,13.7,656.9,11400.1,5.76,12.77,,,,,,733.14323022751,15.2900932472475,
Cyprus,2021-10-31,16.02,,,,,,,,,,,,,,,,,,43,weekly,,105.5,7.5,664.4,11505.6,5.77,7.11,,,,,,741.513719231477,8.37048900396761,
Cyprus,2021-11-07,-9.77,,,,,,,,,,,,,,,,,,44,weekly,,114.5,-18.5,645.9,11620.1,5.56,-16.16,,,,,,720.866513021691,-20.6472062097868,
Cyprus,2021-11-14,26.75,,,,,,,,,,,,,,,,,,45,weekly,,108.3,18.7,664.6,11728.4,5.67,17.27,,,,,,741.736932271583,20.8704192498926,
Cyprus,2021-11-21,,,,,,,,,,,,,,,,,,,46,weekly,,122.9,,,11851.3,,,,,,,,,,
Cyprus,2021-11-28,,,,,,,,,,,,,,,,,,,47,weekly,,111.7,,,11963.0,,,,,,,,,,
Cyprus,2021-12-05,,,,,,,,,,,,,,,,,,,48,weekly,,124.9,,,12087.9,,,,,,,,,,
Cyprus,2021-12-12,,,,,,,,,,,,,,,,,,,49,weekly,,124.1,,,12212.0,,,,,,,,,,
Cyprus,2021-12-19,,,,,,,,,,,,,,,,,,,50,weekly,,121.9,,,12333.9,,,,,,,,,,
Cyprus,2021-12-26,,,,,,,,,,,,,,,,,,,51,weekly,,138.9,,,12472.8,,,,,,,,,,
Cyprus,2022-01-02,,,,,,,,,,,,,,,,,,,52,weekly,,130.7,,,12603.5,,,,,,,,,,
Cyprus,2022-01-09,,,,,,,,,,,,,,,,,,,1,weekly,,140.9,,,12744.4,,,,,,,,,,
Cyprus,2022-01-16,,,,,,,,,,,,,,,,,,,2,weekly,,152.9,,,12897.3,,,,,,,,,,
Czechia,2020-01-05,-2.55,-3.33,-2.88,-1.02,-3.47,2305.0,2365.4,2378.0,2222.0,2763.0,2143.0,2321.0,2155.0,2249.0,2262.0,2313.0,2099.0,3838.0,1,weekly,13.64,2408.2,-103.2,-103.2,2408.2,-4.29,-4.29,12.36,1.93,-6.24,-2.35,-8.02,-9.62277868364304,-9.62277868364304,
Czechia,2020-01-12,-0.75,-6.64,-8.56,4.29,3.5,2325.0,2342.6,2432.0,2054.0,2811.0,2126.0,2290.0,2095.0,2117.0,2188.0,2233.0,1978.0,3747.0,2,weekly,2.56,2385.4,-60.4,-163.6,4793.6,-3.41,-2.53,1.27,-1.25,-11.8,2.9,-1.3,-15.254715045,-5.63193636135697,
Czechia,2020-01-19,-6.07,-17.87,-3.05,-3.34,-3.97,2244.0,2389.0,2396.0,2175.0,2833.0,2230.0,2311.0,2200.0,2139.0,2103.0,2339.0,1997.0,3591.0,3,weekly,-23.91,2431.8,-187.8,-351.4,7225.4,-4.86,-7.72,-24.73,-13.34,-6.38,-4.6,-8.46,-32.7659343937225,-17.5112193487225,
Czechia,2020-01-26,-2.06,-5.13,-3.1,2.09,-3.75,2337.0,2386.2,2499.0,2116.0,2761.0,2190.0,2365.0,2105.0,2087.0,2115.0,2358.0,2117.0,3443.0,4,weekly,20.37,2429.0,-92.0,-443.4,9654.4,-4.59,-3.79,19.27,0.23,-6.45,0.74,-8.17,-41.3443805070477,-8.57844611332519,
Czechia,2020-02-02,-1.73,-11.04,-4.65,-0.74,5.04,2364.0,2405.6,2580.0,2137.0,2598.0,2216.0,2497.0,2167.0,2274.0,2201.0,2459.0,2118.0,3270.0,5,weekly,-40.48,2448.4,-84.4,-527.8,12102.8,-4.36,-3.45,-41.18,-6.01,-7.95,-2.0,0.21,-49.2141723762286,-7.86979186918094,
Czechia,2020-02-09,-4.52,-13.76,-1.65,-2.24,-3.38,2355.0,2466.4,2598.0,2245.0,2640.0,2404.0,2445.0,2253.0,2275.0,2281.0,2490.0,2093.0,3436.0,6,weekly,-26.83,2509.2,-154.2,-682.0,14612.0,-4.67,-6.15,-27.71,-9.11,-4.92,-3.48,-7.72,-63.5923940139976,-14.378221637769,
Czechia,2020-02-16,-4.32,-17.83,-3.12,-4.12,1.87,2391.0,2499.0,2732.0,2160.0,2492.0,2602.0,2509.0,2193.0,2252.0,2321.0,2385.0,2066.0,3476.0,7,weekly,5.26,2541.8,-150.8,-832.8,17153.8,-4.85,-5.93,3.9,-13.45,-6.38,-5.33,-2.52,-77.6535861214915,-14.0611921074939,
Czechia,2020-02-23,-6.04,-13.95,-13.96,0.62,-1.25,2350.0,2501.0,2684.0,2214.0,2357.0,2754.0,2496.0,2161.0,2298.0,2274.0,2365.0,2109.0,3626.0,8,weekly,-31.82,2543.8,-193.8,-1026.6,19697.6,-5.21,-7.62,-32.33,-9.29,-16.72,-0.66,-5.63,-95.72426934717,-18.0706832256785,
Czechia,2020-03-01,-4.29,-10.15,-5.4,-1.61,-2.87,2360.0,2465.8,2609.0,2235.0,2353.0,2819.0,2313.0,2136.0,2255.0,2243.0,2303.0,2011.0,3919.0,9,weekly,11.11,2508.6,-148.6,-1175.2,22206.2,-5.29,-5.92,9.89,-5.15,-8.41,-2.87,-7.27,-109.58032469978,-13.85605535261,
Czechia,2020-03-08,-4.85,-5.73,-1.85,-9.22,-2.14,2294.0,2411.0,2357.0,2096.0,2225.0,2994.0,2383.0,2190.0,2212.0,2233.0,2318.0,2032.0,4028.0,10,weekly,-33.33,2453.8,-159.8,-1335.0,24660.0,-5.41,-6.51,-34.07,-0.24,-5.15,-10.37,-6.65,-124.480712622708,-14.9003879229279,
Czechia,2020-03-15,-1.54,-12.59,3.33,-0.09,-0.14,2295.0,2330.8,2291.0,2155.0,2164.0,2782.0,2262.0,2141.0,2286.0,2194.0,2325.0,2088.0,3832.0,11,weekly,-11.11,2373.6,-78.6,-1413.6,27033.6,-5.23,-3.31,-12.09,-7.64,-0.33,-1.45,-4.84,-131.809689410831,-7.32897678812348,
Czechia,2020-03-22,2.61,-4.87,4.19,2.14,6.35,2325.0,2265.8,2273.0,2148.0,2103.0,2607.0,2198.0,2101.0,2080.0,2216.0,2351.0,2194.0,3468.0,12,weekly,2.27,2308.6,16.4,-1397.2,29342.2,-4.76,0.71,1.12,0.49,0.47,0.72,1.01,-130.280488147152,1.52920126367971,
Czechia,2020-03-29,4.46,1.18,3.53,8.92,2.94,2297.0,2199.0,2222.0,2191.0,2075.0,2383.0,2124.0,2040.0,2096.0,2286.0,2324.0,2122.0,3388.0,13,weekly,-4.76,2241.8,55.2,-1342.0,31584.0,-4.25,2.46,-5.88,7.42,-0.22,7.36,-2.28,-125.133420479157,5.14706766799511,
Czechia,2020-04-05,7.32,-7.91,15.6,15.38,2.78,2320.0,2161.8,2209.0,2138.0,2069.0,2262.0,2131.0,2022.0,2060.0,2089.0,2448.0,2023.0,2946.0,14,weekly,-30.56,2204.6,115.4,-1226.6,33788.6,-3.63,5.23,-31.51,-2.28,11.28,13.67,-2.41,-114.373065245703,10.7603552334536,
Czechia,2020-04-12,6.03,-3.5,1.93,12.47,9.02,2244.0,2116.4,2111.0,2075.0,1994.0,2257.0,2145.0,1948.0,2024.0,2268.0,2272.0,1970.0,2638.0,15,weekly,-23.08,2159.2,84.8,-1141.8,35947.8,-3.18,3.93,-24.53,2.39,-1.93,10.8,3.21,-106.465975784725,7.907089460978,
Czechia,2020-04-19,2.86,2.53,0.66,8.59,0.07,2125.0,2066.0,2183.0,1949.0,2043.0,2061.0,2094.0,2095.0,2150.0,2144.0,2192.0,2027.0,2510.0,16,weekly,-65.12,2108.8,16.2,-1125.6,38056.6,-2.96,0.77,-65.52,9.03,-3.26,6.97,-5.47,-104.955423316944,1.51055246778117,
Czechia,2020-04-26,-3.52,-8.85,-5.94,-2.88,0.81,2036.0,2110.2,2193.0,2114.0,2051.0,2090.0,2103.0,2084.0,1957.0,2258.0,2083.0,2039.0,2473.0,17,weekly,13.64,2153.0,-117.0,-1242.6,40209.6,-3.09,-5.43,12.36,-3.36,-9.57,-4.31,-4.66,-115.864968917586,-10.9095456006418,
Czechia,2020-05-03,4.02,-7.65,10.2,9.29,1.01,2109.0,2027.4,2041.0,1982.0,2041.0,2022.0,2051.0,1897.0,1947.0,2102.0,1969.0,1984.0,2301.0,18,weekly,13.64,2070.2,38.8,-1203.8,42279.8,-2.85,1.87,12.36,-1.83,5.83,7.61,-4.68,-112.24710251327,3.61786640431541,
Czechia,2020-05-10,-1.18,-11.14,-1.26,2.21,2.17,1999.0,2022.8,1988.0,2001.0,2074.0,1958.0,2093.0,1904.0,2009.0,1933.0,1950.0,1906.0,2245.0,19,weekly,-41.86,2065.6,-66.6,-1270.4,44345.4,-2.86,-3.22,-42.53,-5.43,-5.14,0.63,-3.56,-118.457151547482,-6.2100490342115,
Czechia,2020-05-17,2.24,3.47,6.84,-3.64,4.08,2026.0,1981.6,1983.0,1964.0,1974.0,1962.0,2025.0,2025.0,1957.0,1971.0,1948.0,1903.0,2051.0,20,weekly,-33.96,2024.4,1.6,-1268.8,46369.8,-2.74,0.08,-34.58,10.27,2.57,-5.18,-1.86,-118.307961180293,0.149190367188264,
Czechia,2020-05-24,-3.4,-15.18,-3.58,2.44,-2.79,1919.0,1986.6,1993.0,2000.0,1932.0,2013.0,1995.0,1964.0,1892.0,2035.0,1975.0,2069.0,1958.0,21,weekly,59.09,2029.4,-110.4,-1379.2,48399.2,-2.85,-5.44,57.3,-9.51,-7.36,0.8,-8.28,-128.602096516284,-10.2941353359902,
Czechia,2020-05-31,-4.88,-23.04,3.73,-12.11,5.53,1939.0,2038.4,2029.0,2042.0,2033.0,1995.0,2093.0,1928.0,1920.0,2004.0,2005.0,1886.0,2053.0,22,weekly,124.14,2081.2,-142.2,-1521.4,50480.4,-3.01,-6.83,120.34,-18.3,-0.19,-13.45,-0.62,-141.861390400141,-13.259293883857,
Czechia,2020-06-07,9.13,-7.11,12.85,22.41,5.07,2135.0,1956.4,1995.0,1893.0,1836.0,2038.0,2020.0,2183.0,1931.0,1917.0,1949.0,1927.0,1964.0,23,weekly,-66.67,1999.2,135.8,-1385.6,52479.6,-2.64,6.79,-67.03,-1.05,8.36,20.35,-0.93,-129.198857985037,12.6625324151039,
Czechia,2020-06-14,1.31,-8.51,0.21,9.19,1.24,1983.0,1957.4,1886.0,1915.0,1978.0,1863.0,2145.0,1900.0,1878.0,1971.0,1908.0,2089.0,2053.0,24,weekly,-14.63,2000.2,-17.2,-1402.8,54479.8,-2.57,-0.86,-15.66,-2.68,-3.79,7.37,-4.62,-130.802654432311,-1.60379644727384,
Czechia,2020-06-21,3.8,0.11,7.07,5.21,2.97,2022.0,1948.0,1761.0,1993.0,2042.0,1964.0,1980.0,1914.0,1868.0,2023.0,2338.0,1796.0,1999.0,25,weekly,-41.18,1990.8,31.2,-1371.6,56470.6,-2.43,1.57,-41.75,6.43,2.7,3.49,-3.12,-127.893442272139,2.90921216017115,
Czechia,2020-06-28,6.16,-3.44,6.88,10.97,7.69,2082.0,1961.2,1890.0,1970.0,1939.0,1940.0,2067.0,2066.0,1936.0,2020.0,1856.0,1903.0,1879.0,26,weekly,-13.04,2004.0,78.0,-1293.6,58474.6,-2.21,3.89,-13.98,2.44,2.61,9.13,1.27,-120.620411871712,7.27303040042788,
Czechia,2020-07-05,6.47,0.22,5.67,7.91,9.85,2111.0,1982.8,2050.0,1886.0,1953.0,1979.0,2046.0,1969.0,1948.0,2101.0,1999.0,1939.0,1929.0,27,weekly,0.0,2025.6,85.4,-1208.2,60500.2,-2.0,4.22,-1.1,6.49,1.49,6.18,3.4,-112.657376023038,7.9630358486736,
Czechia,2020-07-12,0.55,-6.63,-0.5,6.03,1.13,1999.0,1988.0,2139.0,1918.0,1886.0,2041.0,1956.0,2218.0,2033.0,1900.0,1953.0,1905.0,2022.0,28,weekly,-31.37,2030.8,-31.8,-1240.0,62531.0,-1.98,-1.57,-32.04,-0.62,-4.44,4.34,-4.69,-115.622534570905,-2.96515854786675,
Czechia,2020-07-19,-0.24,-8.67,8.01,0.25,-1.78,1989.0,1993.8,1943.0,1981.0,1972.0,2039.0,2034.0,1958.0,1859.0,1860.0,1943.0,2029.0,1954.0,29,weekly,-16.67,2036.6,-47.6,-1287.6,64567.6,-1.99,-2.34,-17.36,-2.89,3.7,-1.35,-7.43,-120.060947994756,-4.43841342385086,
Czechia,2020-07-26,2.91,5.54,0.24,3.17,3.25,2088.0,2029.0,2109.0,1942.0,1770.0,2153.0,2171.0,1813.0,1891.0,2033.0,2141.0,2085.0,2095.0,30,weekly,6.06,2071.8,16.2,-1271.4,66639.4,-1.91,0.78,4.48,12.29,-3.56,1.52,-2.51,-118.550395526974,1.51055246778117,
Czechia,2020-08-02,9.39,5.18,4.66,14.46,11.3,2227.0,2035.8,1886.0,1827.0,2077.0,2379.0,2010.0,1879.0,2021.0,2015.0,2052.0,1958.0,1900.0,31,weekly,-16.67,2078.6,148.4,-1123.0,68718.0,-1.63,7.14,-17.43,11.86,0.56,12.69,5.06,-104.712988970263,13.8374065567115,
Czechia,2020-08-09,7.24,-1.97,8.44,16.72,3.12,2166.0,2019.8,2156.0,1839.0,1959.0,2118.0,2027.0,1989.0,1838.0,1921.0,2022.0,1873.0,2021.0,32,weekly,6.38,2062.6,103.4,-1019.6,70780.6,-1.44,5.01,5.26,4.22,4.18,14.85,-2.58,-95.0715614907213,9.64142747954157,
Czechia,2020-08-16,6.37,2.94,12.31,7.79,3.24,2187.0,2056.0,2521.0,1949.0,1861.0,1923.0,2026.0,1944.0,1933.0,1834.0,1757.0,1900.0,1975.0,33,weekly,-33.96,2098.8,88.2,-931.4,72879.4,-1.28,4.2,-34.58,9.54,7.84,6.13,-2.29,-86.8474424994683,8.22411899125306,
Czechia,2020-08-23,7.24,7.87,6.14,9.18,6.05,2104.0,1962.0,1813.0,2043.0,1939.0,2004.0,2011.0,1921.0,2078.0,2024.0,1860.0,1890.0,1948.0,34,weekly,-4.76,2004.8,99.2,-832.2,74884.2,-1.11,4.95,-5.88,14.87,1.71,7.42,0.06,-77.5976397337959,9.24980276567238,
Czechia,2020-08-30,3.92,-6.2,-0.86,8.84,10.08,2033.0,1956.4,1963.0,1918.0,1848.0,1902.0,2151.0,1808.0,1819.0,1817.0,1855.0,1912.0,2001.0,35,weekly,-25.53,1999.2,33.8,-798.4,76883.4,-1.04,1.69,-26.32,-0.03,-4.71,7.06,3.52,-74.4459932269438,3.15164650685208,
Czechia,2020-09-06,4.09,-2.16,9.14,6.09,1.54,2038.0,1958.0,1989.0,1980.0,1920.0,1979.0,1922.0,1986.0,1905.0,1899.0,1856.0,1999.0,2066.0,36,weekly,29.03,2000.8,37.2,-761.2,78884.2,-0.96,1.86,26.98,4.26,4.79,4.38,-4.42,-70.9773171898167,3.46867603712714,
Czechia,2020-09-13,6.57,-9.5,9.26,13.97,7.57,2089.0,1960.2,1922.0,1930.0,1991.0,2014.0,1944.0,2010.0,1938.0,1933.0,1877.0,1940.0,2115.0,37,weekly,-14.89,2003.0,86.0,-675.2,80887.2,-0.83,4.29,-15.79,-3.66,4.82,12.15,1.25,-62.9583349534475,8.0189822363692,
Czechia,2020-09-20,11.68,-1.63,3.41,25.13,14.42,2220.0,1987.8,1961.0,1834.0,2058.0,2056.0,2030.0,2134.0,1908.0,1862.0,1989.0,2014.0,2084.0,38,weekly,-20.0,2030.6,189.4,-485.8,82917.8,-0.59,9.33,-20.79,4.74,-0.59,23.13,7.74,-45.2979252375367,17.6604097159108,
Czechia,2020-09-27,18.52,5.09,11.07,25.99,25.56,2392.0,2018.2,1915.0,1988.0,2125.0,1906.0,2157.0,1996.0,1931.0,2024.0,1970.0,2009.0,2074.0,39,weekly,25.0,2061.0,331.0,-154.8,84978.8,-0.18,16.06,23.46,11.87,6.81,24.04,18.31,-14.4341680254646,30.8637572120721,
Czechia,2020-10-04,13.28,0.44,11.22,24.29,12.33,2381.0,2101.8,2007.0,1991.0,2235.0,2123.0,2153.0,2115.0,1974.0,1939.0,2065.0,2049.0,2094.0,40,weekly,-21.05,2144.6,236.4,81.6,87123.4,0.09,11.02,-22.08,6.84,7.03,22.42,6.38,7.60870872660147,22.042876752066,
Czechia,2020-10-11,23.68,2.87,30.59,36.5,19.32,2609.0,2109.4,2035.0,2083.0,2156.0,2076.0,2197.0,2071.0,2116.0,1990.0,2035.0,2006.0,2196.0,41,weekly,14.58,2152.2,456.8,538.4,89275.6,0.6,21.22,13.4,9.05,25.59,34.4,13.06,50.2025585588509,42.5938498322494,
Czechia,2020-10-18,42.13,14.97,40.44,51.47,51.05,2946.0,2072.8,2080.0,2142.0,2029.0,2014.0,2099.0,2087.0,2122.0,2015.0,1967.0,2069.0,2291.0,42,weekly,-43.18,2115.6,830.4,1368.8,91391.2,1.5,39.25,-43.82,22.59,35.18,49.22,42.7,127.63235912956,77.4298005707091,
Czechia,2020-10-25,75.39,25.56,59.28,96.76,97.56,3647.0,2079.4,2098.0,2035.0,2101.0,2024.0,2139.0,2035.0,2048.0,2072.0,1996.0,2111.0,2539.0,43,weekly,-18.6,2122.2,1524.8,2893.6,93513.4,3.09,71.85,-19.54,33.65,53.17,93.84,86.77,269.810779059976,142.178419930416,
Czechia,2020-11-01,105.54,39.53,98.41,144.45,113.36,4226.0,2056.0,2016.0,1997.0,2053.0,2148.0,2066.0,2142.0,2087.0,2028.0,1862.0,2080.0,2649.0,44,weekly,-27.27,2098.8,2127.2,5020.8,95612.2,5.25,101.35,-27.93,48.69,90.41,140.76,101.98,468.159372236773,198.348593176797,
Czechia,2020-11-08,108.07,37.28,75.66,158.78,131.77,4238.0,2036.8,2020.0,1968.0,2040.0,2046.0,2110.0,1988.0,2021.0,1928.0,1997.0,2007.0,2837.0,45,weekly,-77.27,2079.6,2158.4,7179.2,97691.8,7.35,103.79,-77.53,46.19,68.99,154.63,119.12,669.417177573741,201.257805336968,
Czechia,2020-11-15,84.55,24.59,75.35,111.49,103.89,3852.0,2087.2,2023.0,2134.0,2057.0,1991.0,2231.0,1982.0,2035.0,1977.0,1911.0,1980.0,2996.0,46,weekly,-88.37,2130.0,1722.0,8901.2,99821.8,8.92,80.85,-88.51,32.39,68.62,108.31,92.85,829.983310260111,160.566132686369,
Czechia,2020-11-22,63.92,31.67,53.91,91.49,66.61,3424.0,2088.8,1975.0,2084.0,2071.0,2141.0,2173.0,1995.0,2041.0,1984.0,1965.0,1971.0,3153.0,47,weekly,-67.39,2131.6,1292.4,10193.6,101953.4,10.0,60.63,-67.74,40.11,48.06,88.55,57.84,950.491829356431,120.50851909632,
Czechia,2020-11-29,51.64,17.9,43.38,66.22,65.39,3169.0,2089.8,1979.0,2125.0,2116.0,2095.0,2134.0,2086.0,2116.0,2153.0,2074.0,2066.0,,48,weekly,-50.0,2132.6,1036.4,11230.0,104086.0,10.79,48.6,-50.62,25.33,37.92,63.71,56.5,1047.12988970263,96.6380603461981,
Czechia,2020-12-06,46.32,20.76,48.3,55.49,51.33,3100.0,2118.6,2019.0,2200.0,2102.0,2194.0,2078.0,2101.0,2154.0,2052.0,2049.0,2241.0,,49,weekly,-32.43,2161.4,938.6,12168.6,106247.4,11.45,43.43,-33.33,28.52,42.83,53.22,43.18,1134.64868885444,87.5187991518155,
Czechia,2020-12-13,43.69,6.09,25.38,69.64,55.43,3104.0,2160.2,2048.0,2204.0,2187.0,2136.0,2226.0,2123.0,2087.0,2141.0,2050.0,2144.0,,50,weekly,6.38,2203.0,901.0,13069.6,108450.4,12.05,40.9,5.26,12.88,20.89,67.17,47.32,1218.66151437734,84.0128255228913,
Czechia,2020-12-20,45.85,19.5,33.26,62.7,54.31,3242.0,2222.8,2009.0,2435.0,2119.0,2303.0,2248.0,2189.0,2235.0,2148.0,2085.0,2237.0,,51,weekly,42.86,2265.6,976.4,14046.0,110716.0,12.69,43.1,41.18,26.89,28.48,60.41,46.6,1309.70493595397,91.0434215766382,
Czechia,2020-12-27,42.97,19.85,36.45,66.82,38.62,3214.0,2248.0,2029.0,2620.0,2201.0,2145.0,2245.0,2192.0,2245.0,2228.0,2121.0,2232.0,,52,weekly,21.62,2290.8,923.2,14969.2,113006.8,13.25,40.3,20.0,27.34,31.53,64.47,32.0,1395.7877778216,86.0828418676284,
Czechia,2021-01-03,57.74,31.24,46.56,90.36,50.58,3546.0,2248.0,,,,,,,,,,,,53,weekly,48.65,2290.8,1255.2,16224.4,115297.6,14.07,54.79,46.67,39.44,41.28,87.68,43.39,1512.8276208808,117.039843059193,
Czechia,2021-01-10,62.26,25.48,60.09,93.33,57.64,,,,,,,,,,,,,,1,weekly,-31.82,2422.4,1415.6,17640.0,117720.0,14.98,58.44,-32.58,34.78,52.79,89.87,47.88,1644.82379825061,131.996177369817,
Czechia,2021-01-17,59.95,29.84,70.34,74.46,56.55,,,,,,,,,,,,,,2,weekly,-48.72,2399.6,1347.4,18987.4,120119.6,15.81,56.15,-49.37,40.07,62.39,71.35,47.0,1770.46073621903,125.636937968417,
Czechia,2021-01-24,50.31,23.07,58.13,65.55,46.6,,,,,,,,,,,,,,3,weekly,-34.78,2446.0,1145.0,20132.4,122565.6,16.43,46.81,-35.48,32.31,50.95,62.67,37.59,1877.22509273813,106.764356519102,
Czechia,2021-01-31,44.29,21.73,52.92,55.99,40.52,,,,,,,,,,,,,,4,weekly,-25.93,2443.2,999.8,21132.2,125008.8,16.9,40.92,-26.61,31.1,45.94,53.25,32.06,1970.4504234349,93.2253306967666,
Czechia,2021-02-07,35.93,16.81,49.34,46.13,26.56,,,,,,,,,,,,,,5,weekly,54.76,2462.6,807.4,21939.6,127471.4,17.21,32.79,52.94,25.8,42.51,43.65,18.91,2045.73561247728,75.2851890423778,
Czechia,2021-02-14,39.31,22.29,53.4,48.91,29.49,,,,,,,,,,,,,,6,weekly,21.95,2523.4,912.6,22852.2,129994.8,17.58,36.17,20.48,31.26,46.66,46.38,21.85,2130.83006816228,85.0944556850062,
Czechia,2021-02-21,39.1,26.98,64.83,50.31,17.06,,,,,,,,,,,,,,7,weekly,57.89,2556.0,920.0,23772.2,132550.8,17.93,35.99,55.84,36.2,57.51,47.77,10.42,2216.61452929553,85.7844611332519,
Czechia,2021-02-28,44.98,35.7,55.34,63.6,26.53,,,,,,,,,,,,,,8,weekly,-46.97,2558.0,1068.0,24840.2,135108.8,18.39,41.75,-47.37,45.69,48.75,60.82,19.15,2316.1990993937,99.5845700981663,
Czechia,2021-03-07,58.93,45.7,71.92,88.76,29.06,,,,,,,,,,,,,,9,weekly,-11.11,2522.8,1396.2,26236.4,137631.6,19.06,55.34,-12.09,56.74,64.69,85.51,21.39,2446.38634356136,130.187244167659,
Czechia,2021-03-14,67.07,65.74,89.56,83.54,35.99,,,,,,,,,,,,,,10,weekly,-33.33,2468.0,1560.0,27796.4,140099.6,19.84,63.21,-34.07,78.88,81.14,80.43,27.76,2591.84695156992,145.460608008558,
Czechia,2021-03-21,64.41,56.3,96.56,83.34,29.26,,,,,,,,,,,,,,11,weekly,-55.56,2387.8,1444.2,29240.6,142487.4,20.52,60.48,-56.04,68.35,87.37,80.02,21.28,2726.50990675322,134.662955183307,
Czechia,2021-03-28,53.06,46.51,82.33,74.56,14.8,,,,,,,,,,,,,,12,weekly,-54.55,2322.8,1145.2,30385.8,144810.2,20.98,49.3,-55.06,57.76,73.74,71.32,7.25,2833.29291206822,106.783005315,
Czechia,2021-04-04,54.07,53.37,80.6,68.95,21.37,,,,,,,,,,,,,,13,weekly,-76.19,2256.0,1132.0,31517.8,147066.2,21.43,50.18,-76.47,66.28,71.96,65.73,13.3,2938.84509685392,105.552184785697,
Czechia,2021-04-11,36.28,37.74,63.1,49.04,3.82,,,,,,,,,,,,,,14,weekly,25.0,2218.8,727.2,32245.0,149285.0,21.6,32.77,23.29,49.22,55.06,46.08,-3.05,3006.65211874099,67.8070218870661,
