date,people_vaccinated,people_fully_vaccinated,total_boosters,vaccine,total_vaccinations,location,source_url
2021-12-03,22871016.0,19046780.0,1310438.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",43228234.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-04,22948829.0,19176057.0,1422097.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",43546983.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-05,23012063.0,19283558.0,1496682.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",43792303.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-06,23069464.0,19369664.0,1572629.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",44011757.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-07,23126842.0,19462280.0,1647060.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",44236182.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-08,23171552.0,19533526.0,1695497.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",44400575.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-09,23237986.0,19639228.0,1768562.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",44645776.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-10,23347991.0,19782382.0,1847338.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",44977711.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-11,23484048.0,19962853.0,1925486.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",45372387.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-12,23587431.0,20113874.0,1983322.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",45684627.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-13,23699371.0,20238524.0,2045367.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",45983262.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-14,23810220.0,20377875.0,2108069.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",46296164.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-15,23910378.0,20505653.0,2165543.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",46581574.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-16,23984461.0,20610267.0,2216647.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",46811375.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-17,24057155.0,20712297.0,2267867.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",47037319.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-18,24122648.0,20815583.0,2318880.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",47257111.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-19,24167680.0,20901491.0,2361364.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",47430535.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-20,24220309.0,20981034.0,2484858.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",47686201.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-21,24267938.0,21058481.0,2727142.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",48053561.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-22,24307959.0,21129405.0,2941902.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",48379266.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-23,24340017.0,21189419.0,3082055.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",48611491.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-24,24351684.0,21211563.0,3125222.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",48688469.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-25,24354768.0,21216823.0,3149843.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",48721434.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-26,24370369.0,21257074.0,3276277.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",48903720.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-27,24403874.0,21330452.0,3475438.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",49209764.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-28,24439037.0,21406922.0,3681852.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",49527811.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-29,24471616.0,21472804.0,3855106.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",49799526.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-30,24500036.0,21530610.0,3977690.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50008336.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-31,24509580.0,21554404.0,4010470.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50074454.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-01,24510983.0,21557972.0,4023733.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50092688.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-02,24518857.0,21585723.0,4097399.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50201979.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-03,24542869.0,21652835.0,4239935.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50435639.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-04,24567498.0,21723906.0,4399119.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50690523.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-05,24595261.0,21795847.0,4592080.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50983188.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-06,24621074.0,21861828.0,4782477.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",51265379.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-07,24645517.0,21926234.0,4972190.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",51543941.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-08,24665745.0,21981530.0,5165435.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",51812710.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-09,24678931.0,22017395.0,5281743.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",51978069.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-10,24698014.0,22063828.0,5408397.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",52170239.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2022-01-11,24707462.0,22088234.0,5490943.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",52286639.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
