date,people_vaccinated,people_fully_vaccinated,total_vaccinations,location,source_url,vaccine,total_boosters
2021-09-16,2920977,2033752,4954729,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-18,2931177,2051751,4982928,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-19,2939152,2066316,5005468,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-20,2952272,2082964,5035236,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-21,2966639,2107819,5074458,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-22,2982475,2131474,5113949,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-23,2998372,2158563,5156935,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-24,3012020,2175770,5187790,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-25,3020469,2188630,5209099,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-26,3027050,2198252,5225302,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-27,3041408,2212580,5253988,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-28,3050513,2230010,5280523,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-29,3062070,2248701,5310771,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-09-30,3074191,2271835,5346026,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-01,3087428,2287913,5375341,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-02,3096139,2299067,5395206,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-03,3101922,2309037,5410959,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-04,3108023,2315562,5423585,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-05,3124025,2335666,5459691,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-06,3135813,2350923,5486736,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-07,3148044,2366745,5514789,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-08,3157236,2386476,5543712,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-09,3163979,2395545,5559524,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-10,3166826,2401904,5568730,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-11,3171872,2410142,5582014,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-12,3178442,2421240,5599682,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-13,3181905,2433336,5615241,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-14,3194947,2444924,5639871,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-15,3199000,2457342,5656342,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-16,3205003,2464559,5669562,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-17,3212401,2470878,5683279,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-18,3232294,2492298,5724592,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-19,3238377,2499974,5738351,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-20,3248185,2510186,5758371,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-21,3255254,2519633,5774887,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-22,3262463,2529931,5792394,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-23,3267571,2536909,5804480,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-24,3274509,2541524,5816033,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-25,3280887,2547717,5828604,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-26,3287578,2556721,5844299,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-27,3293939,2566412,5860351,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-28,3299736,2574836,5874572,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-29,3307999,2583680,5891679,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-30,3312646,2590742,5903388,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-10-31,3316429,2595159,5911588,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-01,3322864,2600453,5923317,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-02,3331466,2610796,5942262,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-03,3340933,2618101,5959034,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-04,3350163,2625597,5975760,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-05,3356421,2633937,5990358,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-06,3364633,2642392,6007025,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-07,3372721,2648740,6021461,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-08,3380245,2654079,6034324,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-09,3394826,2661887,6056713,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-10,3409464,2669749,6079213,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-11,3423588,2678090,6101678,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-12,3443813,2686545,6130358,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-13,3462939,2692431,6155370,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-14,3469198,2696516,6165714,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-15,3484207,2706096,6190303,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-16,3515140,2712979,6228119,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-18,3583256,2727175,6310431,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-19,3625221,2737278,6362499,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-20,3651820,2744192,6396012,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-21,3672011,2747693,6419704,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-22,3681490,2752352,6433842,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-23,3697233,2757486,6454719,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-24,3719630,2767243,6486873,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-25,3738317,2774729,6513046,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-26,3757352,2786979,6544331,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-27,3765392,2795050,6560442,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-28,3770886,2797808,6568694,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-29,3782038,2804465,6586503,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-11-30,3795401,2816541,6611942,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-01,3809900,2830540,6640440,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-02,3830488,2851623,6682111,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-03,3845246,2864849,6710095,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-04,3866139,2876054,6742193,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-05,3875546,2884043,6759589,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-06,3883107,2892364,6775471,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-07,3897441,2910951,6808392,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-08,3908712,2926134,6834846,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-09,3924960,2946350,6871310,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-10,3938056,2961011,6899067,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-11,3944813,2966885,6911698,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-12,3956872,2976965,6933837,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-13,3967781,2988363,6956144,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-14,3981769,2998631,6980400,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
